JobTitle,Company,Location,PostDate,Summary,JobUrl
Security Technology Administrator,Federal Reserve Bank of Chicago,"Chicago, IL",14 days ago,Proficient with information security applications. Implements security policies and procedures which could include SAFR and RIM. Job Type* Entry Level Job Type.,https://www.indeed.com/company/Federal-Reserve-Bank-of-Chicago/jobs/Security-Technology-Administrator-e0bfd6d3b15ed92b?fccid=d591aa7108fe9a20&vjs=3
Cybersecurity Analyst – RMF,SecureStrux LLC,Remote,30+ days ago,US Citizenship with the ability to obtain a DoD Secret security clearance and DHS suitability. This position provides technical security assistance and guidance…,https://www.indeed.com/rc/clk?jk=c0ddd48d85799da8&fccid=1ce3d62241dbe1aa&vjs=3
"Senior Information Security Analyst - Opportunity for Working Remotely Washington, D.C.",VMware,"Washington, DC",4 days ago,Provide primary operational support for security events and alerts. Design and maintain security playbooks and standard operating procedures.,https://www.indeed.com/rc/clk?jk=4afe66ae3086b920&fccid=c762a27145bd166e&vjs=3
Consultant - Cybersecurity Program Manager,Microsoft,United States,30+ days ago,Maintain a high-level understanding of the security tools and processes used by Microsoft in order to thoroughly answer customer concerns.,https://www.indeed.com/rc/clk?jk=c2cf06a10de3e502&fccid=734cb5a01ee60f80&vjs=3
College Co-op Information Security,Fifth Third Bank,Ohio,30+ days ago,Gain understanding of cyber security threats that face the financial industry. The Information Security Co-op participant will work in the cyber security threat…,https://www.indeed.com/rc/clk?jk=b314dc4ec2fe02c1&fccid=a9900e044e392bf8&vjs=3
Vulnerability Researcher,Zachary Piper Solutions,"Columbus, OH",13 days ago,Support internal R&D to identify cybersecurity vulnerabilities. Vulnerability research and exploit development. Compiling and evaluating design and test data.,https://www.indeed.com/rc/clk?jk=351af216bc9753d4&fccid=7ec7698a1006611c&vjs=3
Security Engineer,Genesys,"Durham, NC",30+ days ago,Understanding of fundamental security practices. Evaluate effectiveness of current security tooling. Monitor the security of Production AWS environments.,https://www.indeed.com/rc/clk?jk=d3de870cce6865e8&fccid=78ba8c9950e5297a&vjs=3
Security Engineer,Workday,"Beaverton, OR",21 days ago,"You are a security specialist with experience across multiple disciplines including cloud security concepts, network security, application security, and systems…",https://www.indeed.com/rc/clk?jk=c6105f5d291559e4&fccid=9ac45d217f8342a1&vjs=3
Cyber Information Systems Security Officer,LOCKHEED MARTIN CORPORATION,"Annapolis Junction, MD",30+ days ago,Evaluate security solutions to ensure they meet security requirements for processing classified information. Assists with the management of security aspects of…,https://www.indeed.com/rc/clk?jk=6f2c3141d7e7f7a7&fccid=aeb15e43a6800b9d&vjs=3
INFORMATION SECURITY SPECIALIST,US United States Fleet Forces Command,"San Diego, CA",Today,"Background checks and security clearance. Experience using rules, regulations, practices, associated with regard to COMSEC security. Must be a US Citizen.",https://www.indeed.com/rc/clk?jk=01cda1e811fca8ea&fccid=624706dca6ba337d&vjs=3
Information Systems Security Officer (GPS),Ernst & Young,United States,6 days ago,Demonstrated experience creating system security plans. Experience working in information security and understanding of information security concepts including…,https://www.indeed.com/rc/clk?jk=8b752ef6c062f796&fccid=1544766d4c2915b0&vjs=3
Senior Security Operations Center (SOC) Analyst,Infocyte,"Austin, TX",30+ days ago,"Industry standard security certifications (e.g. CSA, CEH, GIAC). This SOC Analyst will primarily be responsible for discovery, analysis, response, and…",https://www.indeed.com/rc/clk?jk=ac554ab865b870b0&fccid=20418a27c8874ddb&vjs=3
"Senior Security Engineer, Privilege Access Management",Delta,"Atlanta, GA",30+ days ago,Works with management and other personnel to identify security best practices and applies a risk-based approach to information security.,https://www.indeed.com/rc/clk?jk=893dbeaa119a2d1c&fccid=3f721eb1d31080a6&vjs=3
Palo Alto Security Consultant - Location Negotiable,Accenture,"Palo Alto, CA",9 days ago,"Involvement in technical security assessments for Accenture’s clients (e.g. network, security architecture, security policy assessments).",https://www.indeed.com/rc/clk?jk=5c3f75452c641f0a&fccid=a4e4e2eaf26690c9&vjs=3
IT Security Compliance Analyst - remote opportunity,Dignity Health Management Services Organization,"Englewood, CO",30+ days ago,"Monitors network security management system, analyzes events to identify standard information security incidents. Executes tasks with minimal supervision.",https://www.indeed.com/rc/clk?jk=39ef76f7acad019a&fccid=e309b8a71206cc5c&vjs=3
Information Security Analyst,DataLab USA,"Germantown, MD",9 days ago,"Review cyber security event data (Firewalls, DNS, Web, Email, etc.). Develop and conduct security awareness training and phishing tests.",https://www.indeed.com/rc/clk?jk=a4f989d1f9bacaba&fccid=b9a42c510078fe6e&vjs=3
Principal Platform and Infrastructure Security Engineer,Workday,"Pleasanton, CA",Just posted,"Responsible for designing and implementing security systems and tooling in areas such as container and kubernetes security, network security, runtime compute…",https://www.indeed.com/rc/clk?jk=1287ff240f896a24&fccid=9ac45d217f8342a1&vjs=3
Cyber Security Operations Analyst,Leidos,"Fort Meade, MD",1 day ago,"Experience in building extended cyber security analytics. In-depth knowledge of network and application protocols, cyber vulnerabilities and exploitation…",https://www.indeed.com/rc/clk?jk=e0c44f02b96d2bcf&fccid=8765a4045377753a&vjs=3
Information Security Engineer - Infrastructure Assurance and Operations [Remote - AMER],Confluent,"Mountain View, CA",30+ days ago,"Technical security knowledge and expertise and will help define and implement robust security. Strong security engineering fundamentals background, especially…",https://www.indeed.com/rc/clk?jk=a7b494e738f7430d&fccid=281afef2f966dcf1&vjs=3
Cyber Security Engineer,UScontracting,"Annapolis Junction, MD",30+ days ago,"Provides overall strategic cyber security support for customer network and missions systems, including security posture, system accreditation vulnerability…",https://www.indeed.com/rc/clk?jk=b97888701031dec3&fccid=b47eb0cef04ae27a&vjs=3
"Software Engineer, Security",Google,"San Francisco, CA",30+ days ago,"Experience in applications security, cryptography, network security, systems security or malware analysis. Develop advanced security and cryptographic systems.",https://www.indeed.com/rc/clk?jk=19191674f1554e83&fccid=a5b4499d9e91a5c6&vjs=3
Sr. Incident Handler (Remote US Available) - 18160,Splunk,"San Francisco, CA",1 day ago,"2 years or more of experience leading the response to cyber security incidents. Command the response to complex cyber security incidents across multiple teams,…",https://www.indeed.com/rc/clk?jk=8ea9700a08c617ec&fccid=aef928e89977f7f0&vjs=3
Information Security Analyst I,Prisma Health,"Greenville, SC",30+ days ago,Assists security awareness training to organization employees and provides on-demand targeted security training supporting key initiatives.,https://www.indeed.com/rc/clk?jk=5cc69bd2c55d3e3e&fccid=e18fa7bdce76abb2&vjs=3
Senior Security Engineer,Epic,"Madison, WI",30+ days ago,Escalating potential security incidents and providing relevant information. Meeting all security responsibilities defined in policies and procedures.,https://www.indeed.com/rc/clk?jk=bb49d075fda8d17b&fccid=e4362a90b8bfef38&vjs=3
Associate Security Consultant,Kratos Defense,"Chantilly, VA",30+ days ago,You will gain an understanding of how to apply the principles of information security in a variety of circumstances and expertise translating security…,https://www.indeed.com/rc/clk?jk=4b7b527f255cdb94&fccid=4070376f62e46112&vjs=3
"Senior Security Engineer, Privilege Access Management",Delta,"Atlanta, GA",30+ days ago,Works with management and other personnel to identify security best practices and applies a risk-based approach to information security.,https://www.indeed.com/rc/clk?jk=893dbeaa119a2d1c&fccid=3f721eb1d31080a6&vjs=3
Cyber Forensic Analyst - Junior,Constellation West,"New Carrollton, MD",18 days ago,Share cyber threat intelligence with internal and external partners. Experience: 2+ years of federal agency (civilian or military) cyber forensic experience…,https://www.indeed.com/rc/clk?jk=0dc02d3fa257c5b9&fccid=49dc254e6f3ca06d&vjs=3
Information Security Incident Response - Associate,Morgan Stanley,"Alpharetta, GA",30+ days ago,"The Information Security Incident Response team is responsible for managing the detection and reporting of information security and insider threat incidents,…",https://www.indeed.com/rc/clk?jk=8c50e3d110a76574&fccid=0c39fb2c91742dcf&vjs=3
Information Security Engineer,Augusta University Health System,"Augusta, GA",Just posted,"8 years or more of experience in cyber security, information security and project management. Bachelor's degree and 6 years or more of experience in cyber…",https://www.indeed.com/rc/clk?jk=58187f28a298c1db&fccid=b03e86c4fff40010&vjs=3
INFORMATION SECURITY SPECIALIST,US STRATEGIC SYSTEMS PROGRAMS (SSP),"Washington Navy Yard, DC",5 days ago,Background checks and security clearance. You will lead or participate in diverse study groups for resolving problems in existing security systems and programs.,https://www.indeed.com/rc/clk?jk=1566415dc44bfb52&fccid=ff4af3d11e09625a&vjs=3
SOX IT Analyst,Signature Bank,"New York, NY",1 day ago,"Strong knowledge of IT SOX controls in the areas of IT security, database management, system development life cycle, IT general controls, IT risk assessment.",https://www.indeed.com/rc/clk?jk=228e6da90f8f21e3&fccid=5e787c28f229fcfe&vjs=3
Security Architect - GCS IAM,Liberty Mutual Insurance,Remote,20 days ago,10 years of hands on operational security experience with broad knowledge of infrastructure and application security; 5 years of experience in information…,https://www.indeed.com/rc/clk?jk=3dfdeb534dab75c9&fccid=f33a9750898d12d4&vjs=3
Cyber Security Engineer,Improvix Technologies,"Washington, DC",30+ days ago,Develop best practices and security standards. Analyze security systems and seek improvements on a continuous basis. Provide SIEM support with SPLUNK.,https://www.indeed.com/rc/clk?jk=cc104eb42deadb76&fccid=6d272d724de93397&vjs=3
Security Analyst,Yum! Brands,"Plano, TX",6 days ago,Develop security metrics and produce security reporting including dashboard. Support and coordinate the delivery of cyber security projects supporting Pizza Hut…,https://www.indeed.com/rc/clk?jk=7ed99baf64f2c81d&fccid=6bdaf147689552a7&vjs=3
Cyber ​​Security & Data Privacy,INVENSITY GmbH,"Detroit, MI",30+ days ago,"Develop security concepts together with the customer, from security design and architecture to concepts for implementation and testing.",https://www.indeed.com/rc/clk?jk=261e6fb26d3d24a5&fccid=fc04695e1d3b9c1a&vjs=3
"Technical Specialist, Cloud Endpoint",Microsoft,United States,30+ days ago,"Clear and unblock technical, competitive and security blockers to accelerate adoption of Microsoft 365 + Devices solution sales and customer usage.",https://www.indeed.com/rc/clk?jk=0cc057a474fcb1d9&fccid=734cb5a01ee60f80&vjs=3
IT SPECIALIST (INFOSEC),US Naval Air Systems Command,"Point Mugu, CA",30+ days ago,Background checks and security clearance. You will be required to obtain and maintain an interim and/or final security clearance prior to entrance on duty.,https://www.indeed.com/rc/clk?jk=5fdd5a90c96944e0&fccid=c2cf93d6ad6474c6&vjs=3
"IT Architect, Security",EVERSOURCE,"Manchester, NH",30+ days ago,"Develop and recommend cyber-security technology strategies, publish Eversource security standards, develop security solutions for projects and Infrastructure…",https://www.indeed.com/rc/clk?jk=1f0a6508a227a113&fccid=91c474c0ef22b09b&vjs=3
"Information Security Analyst I - San Antonio, TX",CalTech,"San Antonio, TX",26 days ago,Support CalTech’s security initiative by reviewing suspicious emails/domains and resolve issues related to malicious activity/malware.,https://www.indeed.com/rc/clk?jk=c9f94bfb89c127b8&fccid=755c31d9d9b3fd52&vjs=3
Cyber Mitigations Engineer/System Vulnerability Analyst,National Security Agency,"Fort Meade, MD",30+ days ago,"Network security devices (e.g., firewalls, intrusion and detection systems). Relevant experience must be in computer or information systems design/development,…",https://www.indeed.com/rc/clk?jk=8a036caae1f044af&fccid=e8f18ca6180ec8da&vjs=3
IT Security,Intone Networks,Remote,30+ days ago,"Working experience on Venafi Trust Protection Platform(good to have) · Cryptography Concepts such as Encryption and Decryption, Symmetric & Asymmetric , RSA,…",https://www.indeed.com/rc/clk?jk=1935e10937b4ef6b&fccid=3ed0572c448b2368&vjs=3
Information Systems Security Analyst III Risk Analyst,North Dakota State Government,North Dakota,Just posted,"Manage relationships with security, technology, and business stakeholders to identify and communicate security risks and mitigation approaches.",https://www.indeed.com/rc/clk?jk=bd73b8f9b4039173&fccid=68e4f618254822b7&vjs=3
Cyber Security Watch Officer,Zachary Piper Solutions,"Fort Meade, MD",4 days ago,1-3 years of experience in cyber security with a Bachelors degree (5+ years of experience without a degree). Analyzing network and threat detection.,https://www.indeed.com/rc/clk?jk=e1be48dc2aacae01&fccid=7ec7698a1006611c&vjs=3
Security DevOps Engineer,"Zoom Video Communications, Inc.",Remote,9 days ago,Deploying existing and new security infrastructure. You will be responsible for designing and maintaining security infrastructure and continuously driving the…,https://www.indeed.com/rc/clk?jk=e06a80b60645d2e0&fccid=e32d933c26e873c8&vjs=3
Information Security Risk & Compliance Engineer,Apple,"Santa Clara Valley, CA",30+ days ago,5+ years of security experience at a large enterprise company or premier consulting firm. Hands-on technical expertise in building security capabilities in code…,https://www.indeed.com/rc/clk?jk=282e4e4e141a5187&fccid=c1099851e9794854&vjs=3
Information Security Manager I,City National Bank,"Waxhaw, NC",19 days ago,Advanced formalized professional certifications in cyber security. Demonstrated record of accomplishment in one or more areas of cyber security subject…,https://www.indeed.com/rc/clk?jk=9502f0b1e7bf2ed6&fccid=55a861ecd89109ee&vjs=3
Network Security Engineer - Work Remotely,Capgemini,Texas,Just posted,"Review existing deployments of remote access at sites, post-network segmentation to facilitate changes. Initiate site survey and analyze responses received from…",https://www.indeed.com/rc/clk?jk=a67fc8dbbd5e0c3b&fccid=105ecfd0283f415f&vjs=3
Information System Security Officer (Azure exp. required),"MindPoint Group, LLC",Remote,4 days ago,Update security controls as needed for existing and new services or applications. Possess or be eligible to be granted a U.S. Public Trust security clearance.,https://www.indeed.com/rc/clk?jk=aa43f3411826e167&fccid=71b4eefe68ef0b55&vjs=3
Network Security Engineer - Work Remotely,Capgemini,Texas,Just posted,"Review existing deployments of remote access at sites, post-network segmentation to facilitate changes. Initiate site survey and analyze responses received from…",https://www.indeed.com/rc/clk?jk=a67fc8dbbd5e0c3b&fccid=105ecfd0283f415f&vjs=3
Information System Security Officer (Azure exp. required),"MindPoint Group, LLC",Remote,4 days ago,Update security controls as needed for existing and new services or applications. Possess or be eligible to be granted a U.S. Public Trust security clearance.,https://www.indeed.com/rc/clk?jk=aa43f3411826e167&fccid=71b4eefe68ef0b55&vjs=3
Jr Network Security Administrator,Susquehanna International Group,"Bala-Cynwyd, PA",30+ days ago,This team is responsible for maintaining and improving our perimeter controls in order to defend against today's cyber threats.,https://www.indeed.com/rc/clk?jk=8361406642941299&fccid=4cd66e5617f038d8&vjs=3
"Software Design Engineer, Information Security",Apple,"Santa Clara Valley, CA",30+ days ago,"Manage and improve a set of critical security infrastructure services for authentication, logging, security monitoring, and detection.",https://www.indeed.com/rc/clk?jk=00e393cbdb221a42&fccid=c1099851e9794854&vjs=3
"Analyst, Identity & Access Management : 21-02516",Akraya Inc.,"Phoenix, AZ",15 days ago,Analyze user access roles and security settings to independently assess compliance with defined standards. Duration: 6+ months – (Potential to Convert).,https://www.indeed.com/rc/clk?jk=051be09f4ce566e8&fccid=474b9602e1305593&vjs=3
Information Security Advisor,Alliance Data,Remote,30+ days ago,Monitor the cyber landscape for emerging threats and their potential impact ( risk ) to the organization using threat modeling analysis tools and resources.,https://www.indeed.com/rc/clk?jk=5d122ec4b698cd2c&fccid=9edcedb2997876d2&vjs=3
Head of Security Operations,"Zoom Video Communications, Inc.","San Francisco Bay Area, CA",30+ days ago,"We proactively research, develop, and maintain a variety of services and solutions in this pursuit, including: IAM, network security, system security, ,…",https://www.indeed.com/rc/clk?jk=766ef02207f4c815&fccid=e32d933c26e873c8&vjs=3
Firewall Security Engineer,The Port Authority of New York and New Jersey,"Jersey City, NJ",14 days ago,Review client and policy requirements for security systems. Monitor security devices and applications for performance problems.,https://www.indeed.com/rc/clk?jk=dd4ea2dff5fbc080&fccid=1ccfbf768e8f4511&vjs=3
Network Security Operations Engineer,Allstate,"Irving, TX",3 days ago,"Lead analysis and evaluation of business technology needs, security, and systems requirements. The Network Security Operations Engineer designs, develops, and…",https://www.indeed.com/rc/clk?jk=c832788986bf899d&fccid=3a71a4d2f7990a25&vjs=3
Associate Cybersecurity Engineer,GM Financial,"Arlington, TX",15 days ago,"Strong technical skills and hands on experience in information security as it relates to server security, client security, user security, network communications…",https://www.indeed.com/rc/clk?jk=1c4b19a824772152&fccid=b6e80abbe732699d&vjs=3
Cyber Watch Analyst - 1st/2nd shift,Cornerstone Defense,United States,30+ days ago,An additional 4 years of experience in a cyber security related area may be substituted for a degree. Our support to our mission customers includes cyber…,https://www.indeed.com/rc/clk?jk=a3b2c4983bad2d00&fccid=c4dad3c95358e466&vjs=3
Senior Security Specialist Risk Management,The Walt Disney Company (Corporate),"Burbank, CA",30+ days ago,"Required: BA/BS in business, or BA/BS in cyber security or computer science related field, or equivalent military experience.",https://www.indeed.com/rc/clk?jk=096161a81b6d23a4&fccid=4ed80f3a97849f22&vjs=3
Application Security Engineer,Tesla,"Austin, TX",30+ days ago,Perform on-going application security testing and code review to improve software security. We are looking for a skilled application security engineer to…,https://www.indeed.com/rc/clk?jk=20a5fbe73915af81&fccid=86e9be6ce380173e&vjs=3
SECURITY ADMINISTRATOR,City of Tucson,"Tucson, AZ",14 days ago,"Provide customer service to end users of the information systems for cyber security-related requests and issues such as data transfers, user account management…",https://www.indeed.com/rc/clk?jk=b247807c257f52f8&fccid=fb793479fbb2612f&vjs=3
Systems Security and Incident Response Specialist,USO,"Arlington, VA",28 days ago,"The Systems Security and Incident Response Specialist will monitor enterprise security posture, coordinate and implement security improvements, and proactively…",https://www.indeed.com/rc/clk?jk=d92730b98404383b&fccid=7d3c87bb76d616de&vjs=3
Incident Response Analyst,Federal Reserve Bank of Richmond,"Richmond, VA",Today,"Strong knowledge of current security threats, techniques, and landscape; dedicated and self-driven desire to research current information security landscape.",https://www.indeed.com/rc/clk?jk=942d41a6341c6665&fccid=43edc7b6bca2ac93&vjs=3
IT Security Analyst,Frontier Communications,"Allen, TX",30+ days ago,Basic knowledge of fundamental security concepts. Assist with triage and containment of security incidents. Review events from a variety of sources and identify…,https://www.indeed.com/rc/clk?jk=3396d134f97aadb8&fccid=81d1e68cec787077&vjs=3
Security Design Verification Engineer,Apple,"Santa Clara Valley, CA",30+ days ago,You will build bare-metal chip level tests as well as validate embedded firmware for security critical operations.,https://www.indeed.com/rc/clk?jk=9f6da685bf16e8f3&fccid=c1099851e9794854&vjs=3
Federal - Security Compliance Manager,Accenture,"Bethesda, MD",6 days ago,You work well across technology teams to implement the latest security frameworks and put security systems and processes in place.,https://www.indeed.com/rc/clk?jk=0d218ebbcad52992&fccid=a4e4e2eaf26690c9&vjs=3
Security Engineer - Remote,Appcues,"Boston, MA",23 days ago,"You will be responsible for security and compliance programs such as SOC-2, answering customer questions about our security posture and programs, and…",https://www.indeed.com/rc/clk?jk=cd7ff16fdce5fe90&fccid=b34dc102a1356b04&vjs=3
"Vulnerability Researcher - (Austin, TX)",Raytheon Intelligence & Space,"Austin, TX",30+ days ago,"Qualified applicants must meet the requirements to obtain and maintain a government security clearance. Candidates must be able to play both sides of the fence,…",https://www.indeed.com/rc/clk?jk=3266888bacbecef9&fccid=03e5fef1f1c1b85d&vjs=3
"Manager, Technical Accounts, Incident Response",Red Canary,Remote,30+ days ago,"Technical understanding of core security controls, specifically system-level controls. From security advice on EDR deployments to urgent engineering requests in…",https://www.indeed.com/rc/clk?jk=eca3ac73044a7f5a&fccid=0c6b36bca9577b9a&vjs=3
Major Security Incident Analyst,Hagerty,Remote,30+ days ago,Experience supporting effective cyber and information security programs with strong ideas of how to mature a disaster recovery program.,https://www.indeed.com/rc/clk?jk=45406567571551b3&fccid=157f8f9a5d54775b&vjs=3
Staff Security Engineer,Carta,"New York, NY",30+ days ago,"Understand Threat Modeling and general software development practices, the associated risks, and the components of a modern product security program.",https://www.indeed.com/rc/clk?jk=2cdd9459a7ddc1e3&fccid=9e7dc185cb656f55&vjs=3
Cyber Security Associate,Exponent,"Menlo Park, CA",30+ days ago,"Cyber security and vulnerability research. Experience with and an interest in hardware security, network communications and security, cryptography.",https://www.indeed.com/rc/clk?jk=0532dc80c809ba05&fccid=0213df1b2d6a2c22&vjs=3
Cloud Security Engineer,Facebook,"Menlo Park, CA",30+ days ago,"Understanding of internet security issues and the threat landscape in application (OWASP etc.). Develop, validate, and enforce our security and user privacy…",https://www.indeed.com/rc/clk?jk=38a511b78ba87a9e&fccid=1639254ea84748b5&vjs=3
INCIDENT ANALYST,Bangura Solutions,Remote,8 days ago,Experience in security content generation for common security tooling. Carry out proactive work for the SOC’s customers to find cyber security issues based on…,https://www.indeed.com/rc/clk?jk=24b05484ac493c95&fccid=f53fad3b59883186&vjs=3
IA Analyst SOC,LOCKHEED MARTIN CORPORATION,"China Lake, CA",30+ days ago,"The Enterprise Security Operations Center (SOC) analyst is responsible for successfully performing the daily monitoring, investigation, and incident response…",https://www.indeed.com/rc/clk?jk=0cce4d15d4544d77&fccid=aeb15e43a6800b9d&vjs=3
Security Compliance Leader,IBM,"Austin, TX",19 days ago,Collaborating with security architects and technical security teams to define and implement security processes and procedures based on industry-standard best…,https://www.indeed.com/rc/clk?jk=e284f1598fcb9914&fccid=de71a49b535e21cb&vjs=3
IT Auditor,02 Denny's Inc.,"Spartanburg, SC",Just posted,"Assists in executing the annual SOX 404 compliance effort including performing walkthrough procedures, as needed, testing control effectiveness, summarizing and…",https://www.indeed.com/rc/clk?jk=d48ea76ea06a2d69&fccid=acc9fcb512cec504&vjs=3
"Cyber Security Manager, Production and Distribution Engineering",NBCUniversal,"Centennial, CO",12 days ago,"Minimum 3 years work experience in cyber security. These relationships will enable the successful candidate to assess business practices, identify gaps in…",https://www.indeed.com/rc/clk?jk=82c622a88cd4388c&fccid=35d653c09c2712b6&vjs=3
ISSO,Grant Thornton,"Arlington, VA",1 day ago,"Support security assessment and authorization (SA&A) activities as required, including performing risk/vulnerability analysis, assessment of security controls,…",https://www.indeed.com/rc/clk?jk=81f5d7693ad2148d&fccid=7ac82fceed64aa81&vjs=3
Operational Technology Security Manager,Halliburton,"Houston, TX",30+ days ago,"Cybersecurity advocate that works closely with business units and field operations, as well as IT security, to ensure awareness and alignment.",https://www.indeed.com/rc/clk?jk=df891c9b595f53e0&fccid=0e4554ac6dcff427&vjs=3
"Cloud Security Engineer, Vulnerability Management",Apple,"Santa Clara Valley, CA",30+ days ago,"Documenting and disseminating security guidelines for common cloud security issues, remediation guidance, and security baselines.",https://www.indeed.com/rc/clk?jk=c36f4938e8e1e2cf&fccid=c1099851e9794854&vjs=3
Sr Director - Cyber Security,GE Healthcare,"Milwaukee, WI",30+ days ago,"Experience with information security, cyber security risk management concepts, privacy regulations, medical device quality requirements.",https://www.indeed.com/rc/clk?jk=e6c535f74c7fc8e0&fccid=65b5f2aba4dbd31f&vjs=3
Senior Security Advisor (Remote-US only),Soteria LLC,Remote,30+ days ago,Lead and perform security assessments to help organizations understand where gaps exist within their security programs. Fully funded HSA at single level.,https://www.indeed.com/rc/clk?jk=8862b87689d8ee22&fccid=3f7966869a2f0e56&vjs=3
Cyber Security InfoSec Engineer,QVine Corporation,"Reston, VA",30+ days ago,"Participate in project review meetings and provide technical cyber security guidance. Intelligence Community reporting, security events, firewall logs, forensic…",https://www.indeed.com/rc/clk?jk=63708b1b62e42577&fccid=2aa6aca8d843594f&vjs=3
Security and Compliance Analyst,Ginger,Remote,1 day ago,"Interact closely with other cyber security architects, privacy officer, general counsel, engineering, and product management teams to ensure adequate security…",https://www.indeed.com/company/Ginger/jobs/Security-Compliance-Analyst-676bb3dc69cd8133?fccid=29cb5b89ec5ccac2&vjs=3
Information Technology Specialist (INFOSEC),US Federal Acquisition Service,"Phoenix, AZ",30+ days ago,"Background checks and security clearance. Specialized experience is experience in working with computer networking concepts, protocols, network security…",https://www.indeed.com/rc/clk?jk=fb472f5e7d05fd5b&fccid=dd616958bd9ddc12&vjs=3
Cybersecurity Analyst,Technology Concepts & Design (TCDI),"Greensboro, NC",30+ days ago,"Proactively identify security problems, monitor performance trends, perform upgrades and make recommendations to security hardware, software, processes, and…",https://www.indeed.com/rc/clk?jk=da0f8cd30a0ad4f1&fccid=92506052fd39dc7f&vjs=3
(Physical Security) Systems Administrator,Splunk,"Austin, TX",9 days ago,"Demonstrated ability with troubleshooting security devices on an enterprise network. Demonstrated ability to install, troubleshoot, and test security…",https://www.indeed.com/rc/clk?jk=2178ed7ef6fcba74&fccid=aef928e89977f7f0&vjs=3
Information Security Engineer II,MasterCard,"O'Fallon, MO",13 days ago,Experience with physical security systems (such as Honeywell) is a plus. Research new methodologies for continuous improvement of security best practices in the…,https://www.indeed.com/rc/clk?jk=f970208979c57ee6&fccid=10b5c722d846df43&vjs=3
Malware Analysis Automation Engineer,Apple,"Santa Clara Valley, CA",30+ days ago,"We are focused on working with and building tools to discover, analyze, and action malware. 3 + years relevant experience. Experience in Python and Swift.",https://www.indeed.com/rc/clk?jk=a67e6b70dcbf8b09&fccid=c1099851e9794854&vjs=3
Data Security Analyst,University of Utah,"Salt Lake City, UT",6 days ago,"Conduct formal cyber security risk assessments to identify and measure information security risks for applications, devices, systems and networks.",https://www.indeed.com/rc/clk?jk=931f2b196facb107&fccid=6328b27691d3fdc3&vjs=3
Information Assurance Specialist,Applied Information Sciences,"Reston, VA",15 days ago,"As an Information Assurance Analyst, you will be providing cyber security support to enterprise level clients. Implement an information security framework.",https://www.indeed.com/rc/clk?jk=e59440a951df8aa3&fccid=edbbf93fc5210a17&vjs=3
Data Security Analyst,University of Utah,"Salt Lake City, UT",6 days ago,"Conduct formal cyber security risk assessments to identify and measure information security risks for applications, devices, systems and networks.",https://www.indeed.com/rc/clk?jk=931f2b196facb107&fccid=6328b27691d3fdc3&vjs=3
Information Assurance Specialist,Applied Information Sciences,"Reston, VA",15 days ago,"As an Information Assurance Analyst, you will be providing cyber security support to enterprise level clients. Implement an information security framework.",https://www.indeed.com/rc/clk?jk=e59440a951df8aa3&fccid=edbbf93fc5210a17&vjs=3
"Sr. Manager, Cyber Security",Silicon Valley Bank,"Tempe, AZ",30+ days ago,"This position resides within the Security organization supporting the deployment, engineering and ongoing maintenance of the tools and the systems they utilize…",https://www.indeed.com/rc/clk?jk=e974317e67137dd2&fccid=40a4c5390ac10de9&vjs=3
Cloud and Network Security Engineer,Charles Schwab,"Lone Tree, CO",4 days ago,"Work in next generation network environments handling security technology. Strong understanding of application, server, and network security.",https://www.indeed.com/rc/clk?jk=e28808fa44b7e8e2&fccid=3c74eafe288fc8ca&vjs=3
"Security Engineering & Architecture, Cryptography Engineer",Apple,"Santa Clara Valley, CA",30+ days ago,"Given the scope of our work, you will need to work cooperatively with other parts of Apple on cross-functional technologies and initiatives to enhance security.",https://www.indeed.com/rc/clk?jk=c390f1d55436b16d&fccid=c1099851e9794854&vjs=3
"Information Security Engineer, Android Security",Google,"Mountain View, CA",30+ days ago,"Foundational and in-depth technical knowledge of security engineering, computer and network security, authentication, security protocols and applied…",https://www.indeed.com/rc/clk?jk=a745d8f30f2e6fa3&fccid=a5b4499d9e91a5c6&vjs=3
Cyber Security Analyst,Information and Infrastructure Technologies,"Atlanta, GA",30+ days ago,Assist in completing reports related to security operations. Process and complete tickets related to security operations. Conduct shift pass-down and updates.,https://www.indeed.com/rc/clk?jk=10b954c890927083&fccid=4fbc2824b5f2dfcc&vjs=3
Information Systems Security Officer (ISSO),LOCKHEED MARTIN CORPORATION,"Moorestown, NJ",5 days ago,"Apply cyber security standards, directives, guidance and policies to classified computing environments to effectively manage the security aspects and the day-to…",https://www.indeed.com/rc/clk?jk=a20970942ca38d1a&fccid=aeb15e43a6800b9d&vjs=3
Sr Info Security Consultant - Third Party Security,KeyBank,Remote,5 days ago,Monitors advancements in information security methodologies and technologies. Directs the timely dissemination of information security information.,https://www.indeed.com/rc/clk?jk=a074a7f25e6ae7d5&fccid=23db8b01ff3384c2&vjs=3
"Sr. Manager, Information Security Data Protection",Corning,"Charlotte, NC",15 days ago,"Excellent communication, analytical and planning skills to manage the implementation of information security controls and data classification practices.",https://www.indeed.com/rc/clk?jk=db5cbc883fc873b6&fccid=31bebfb78bc1f0f1&vjs=3
CMS - Cyber Threat Intelligence Staff Analyst,Ernst & Young,United States,30+ days ago,CTI Staff Analysts maintain awareness of the clients’ environments to influence a strong security posture for EY clients as their trusted advisors.,https://www.indeed.com/rc/clk?jk=9c37ac9a4cbbcdda&fccid=1544766d4c2915b0&vjs=3
